,TS,SensorId,L1H,L1T,L2H,L2T,L3H,L3T
84,2020-02-14 00:00:00,E53490B59A25,25.780575,9.95,28.644041666666666,11.574999999999998,40.05771666666667,12.366666666666667
85,2020-02-14 01:00:00,E53490B59A25,25.97386666666667,9.65,28.459516666666666,11.25,40.020966666666666,12.15
86,2020-02-14 02:00:00,E53490B59A25,25.8131,9.363636363636363,28.610627272727275,10.972727272727274,39.96838181818182,11.954545454545455
87,2020-02-14 03:00:00,E53490B59A25,25.947150000000004,9.108333333333333,28.418925,10.691666666666668,39.94708333333333,11.766666666666666
88,2020-02-14 04:00:00,E53490B59A25,25.91160833333333,8.908333333333333,28.439925,10.433333333333335,39.90874166666666,11.583333333333336
89,2020-02-14 05:00:00,E53490B59A25,25.5543,8.624999999999998,28.74115,10.191666666666665,39.84425,11.391666666666667
90,2020-02-14 06:00:00,E53490B59A25,25.506175,8.35,28.697875,9.958333333333336,39.79269166666667,11.2
91,2020-02-14 07:00:00,E53490B59A25,26.80349090909091,8.045454545454545,28.666100000000004,9.618181818181816,40.437554545454546,10.854545454545452
92,2020-02-14 08:00:00,E53490B59A25,27.49223333333333,8.658333333333333,28.88630833333333,9.516666666666666,40.882183333333344,10.708333333333336
93,2020-02-14 09:00:00,E53490B59A25,27.737666666666666,10.166666666666666,29.350000000000005,9.791666666666666,41.17829166666667,10.641666666666666
94,2020-02-14 10:00:00,E53490B59A25,27.755418181818186,12.063636363636364,29.66270909090909,10.509090909090908,41.3407,10.763636363636362
95,2020-02-14 11:00:00,E53490B59A25,27.73535833333333,13.616666666666665,29.845575,11.525,41.47124166666666,11.083333333333336
96,2020-02-14 12:00:00,E53490B59A25,27.76354166666667,14.833333333333336,30.044816666666666,12.516666666666666,41.58408333333333,11.541666666666664
97,2020-02-14 13:00:00,E53490B59A25,27.7889,15.654545454545454,30.286281818181816,13.354545454545455,41.67658181818182,12.018181818181818
98,2020-02-14 14:00:00,E53490B59A25,27.435158333333334,15.699999999999998,30.17373333333333,13.916666666666664,41.63976666666667,12.499999999999998
99,2020-02-14 15:00:00,E53490B59A25,26.735541666666666,15.608333333333333,29.73364166666667,14.291666666666664,41.35720833333333,12.95
100,2020-02-14 16:00:00,E53490B59A25,26.14835833333333,15.166666666666664,29.382041666666666,14.400000000000004,41.03058333333333,13.291666666666664
101,2020-02-14 17:00:00,E53490B59A25,25.61969090909091,14.563636363636364,28.8858,14.363636363636367,40.609590909090905,13.481818181818182
102,2020-02-14 18:00:00,E53490B59A25,24.965672727272725,13.8,28.62542727272728,14.090909090909088,40.284490909090906,13.5
103,2020-02-14 19:00:00,E53490B59A25,24.415158333333334,12.983333333333333,28.757391666666663,13.708333333333336,40.13356666666667,13.425000000000002
104,2020-02-14 20:00:00,E53490B59A25,24.213975000000005,12.2,28.61380833333333,13.266666666666666,40.02121666666667,13.266666666666666
105,2020-02-14 21:00:00,E53490B59A25,23.969841666666664,11.491666666666667,28.568825,12.816666666666665,39.92384166666667,13.074999999999998
106,2020-02-14 22:00:00,E53490B59A25,23.752075,10.85,28.55853333333333,12.383333333333333,39.853525,12.85
107,2020-02-14 23:00:00,E53490B59A25,23.533575,10.291666666666666,28.53260833333334,11.983333333333334,39.74434166666666,12.608333333333333
108,2020-02-15 00:00:00,E53490B59A25,23.38974545454545,9.854545454545452,28.48970909090909,11.60909090909091,39.66578181818182,12.4
109,2020-02-15 01:00:00,E53490B59A25,23.21183333333333,9.508333333333336,28.55226666666667,11.266666666666666,39.60995833333333,12.175
110,2020-02-15 02:00:00,E53490B59A25,23.03995833333333,9.158333333333333,28.44320833333333,10.933333333333335,39.54044166666667,11.958333333333336
111,2020-02-15 03:00:00,E53490B59A25,22.91133333333333,8.833333333333334,28.40234166666666,10.6,39.48223333333333,11.733333333333334
112,2020-02-15 04:00:00,E53490B59A25,22.81458333333333,8.525,28.346525,10.3,39.42434166666667,11.525
113,2020-02-15 05:00:00,E53490B59A25,22.75271818181818,8.281818181818183,28.32732727272727,10.01818181818182,39.37963636363636,11.327272727272724
114,2020-02-15 06:00:00,E53490B59A25,22.68835833333333,8.016666666666667,28.29908333333333,9.816666666666666,39.33210833333333,11.133333333333333
115,2020-02-15 07:00:00,E53490B59A25,23.594325,7.733333333333333,28.15273333333333,9.51666666666667,39.68505833333333,10.833333333333336
116,2020-02-15 08:00:00,E53490B59A25,24.71917272727273,8.263636363636364,28.11778181818181,9.345454545454547,40.22611818181818,10.572727272727274
117,2020-02-15 09:00:00,E53490B59A25,25.21346666666667,9.708333333333334,28.267066666666665,9.591666666666667,40.48083333333333,10.5
118,2020-02-15 10:00:00,E53490B59A25,25.720825,11.758333333333335,28.6738,10.258333333333333,40.73730833333333,10.591666666666667
119,2020-02-15 11:00:00,E53490B59A25,26.00724545454545,13.454545454545455,29.053436363636365,11.263636363636365,40.98541818181818,10.89090909090909
120,2020-02-15 12:00:00,E53490B59A25,25.93317500000001,14.466666666666667,29.272333333333336,12.241666666666667,41.139833333333335,11.308333333333332
121,2020-02-15 13:00:00,E53490B59A25,25.38929166666667,15.074999999999998,29.40675833333333,13.066666666666668,41.19515,11.808333333333332
122,2020-02-15 14:00:00,E53490B59A25,24.76905833333333,15.258333333333333,29.15811666666667,13.658333333333333,41.12345833333333,12.300000000000002
123,2020-02-15 15:00:00,E53490B59A25,24.2564,15.15,28.847400000000004,14.016666666666666,40.872758333333344,12.75
124,2020-02-15 16:00:00,E53490B59A25,23.829845454545456,14.936363636363636,28.591418181818174,14.2,40.55365454545454,13.090909090909088
125,2020-02-15 17:00:00,E53490B59A25,23.35614166666667,14.375,28.35863333333334,14.183333333333332,40.232025,13.275
126,2020-02-15 18:00:00,E53490B59A25,22.90030909090909,13.609090909090913,28.33260909090909,13.945454545454547,40.03027272727272,13.3
127,2020-02-15 19:00:00,E53490B59A25,22.338663636363634,12.9,28.71078181818181,13.581818181818182,39.9444090909091,13.263636363636362
128,2020-02-15 20:00:00,E53490B59A25,22.08639166666667,12.15,28.54511666666666,13.15,39.830383333333344,13.124999999999998
129,2020-02-15 21:00:00,E53490B59A25,21.89053333333333,11.5,28.355825,12.75,39.71431666666667,12.950000000000005
130,2020-02-15 22:00:00,E53490B59A25,21.666081818181816,10.936363636363637,28.315627272727276,12.363636363636365,39.632909090909095,12.754545454545456
131,2020-02-15 23:00:00,E53490B59A25,21.4694,10.441666666666666,28.29343333333333,12.008333333333335,39.557233333333336,12.558333333333332
132,2020-02-16 00:00:00,E53490B59A25,21.248275000000003,9.983333333333334,28.232266666666664,11.733333333333334,39.473141666666656,12.366666666666667
133,2020-02-16 01:00:00,E53490B59A25,21.139008333333333,9.633333333333333,28.18164166666667,11.408333333333333,39.40170000000001,12.15
134,2020-02-16 02:00:00,E53490B59A25,21.053983333333328,9.325,28.11708333333333,11.1,39.34443333333333,11.94166666666667
135,2020-02-16 03:00:00,E53490B59A25,21.10056,9.04,27.914610000000003,10.8,39.304809999999996,11.730000000000002
136,2020-02-16 04:00:00,E53490B59A25,21.18026666666667,8.958333333333336,27.89641666666667,10.591666666666667,39.27225833333333,11.541666666666664
137,2020-02-16 05:00:00,E53490B59A25,21.368566666666666,8.900000000000002,27.648566666666664,10.433333333333335,39.231883333333336,11.375
138,2020-02-16 06:00:00,E53490B59A25,21.945016666666664,9.125,27.33679166666667,10.333333333333332,39.27089166666667,11.233333333333334
139,2020-02-16 07:00:00,E53490B59A25,22.20569166666667,9.508333333333333,27.43648333333333,10.425,39.32514166666667,11.124999999999998
140,2020-02-16 08:00:00,E53490B59A25,22.46588333333333,9.908333333333333,27.497516666666666,10.583333333333332,39.38616666666668,11.099999999999996
141,2020-02-16 09:00:00,E53490B59A25,22.855863636363637,10.554545454545458,27.6534,10.845454545454547,39.523272727272726,11.099999999999996
142,2020-02-16 10:00:00,E53490B59A25,23.25695,11.333333333333336,27.78031666666667,11.208333333333336,39.68075833333333,11.183333333333335
143,2020-02-16 11:00:00,E53490B59A25,23.6461,12.083333333333336,27.98971666666667,11.591666666666667,39.963725,11.299999999999995
144,2020-02-16 12:00:00,E53490B59A25,24.37173333333333,13.066666666666665,28.04050833333333,12.041666666666664,40.39305,11.441666666666668
145,2020-02-16 13:00:00,E53490B59A25,24.064791666666668,14.291666666666664,27.987908333333333,12.791666666666664,40.63120000000001,11.741666666666667
146,2020-02-16 14:00:00,E53490B59A25,23.4188,14.545454545454545,27.924118181818184,13.46363636363636,40.61765454545454,12.127272727272727
147,2020-02-16 15:00:00,E53490B59A25,22.990175,14.683333333333332,27.72934166666667,13.941666666666668,40.462825,12.516666666666666
148,2020-02-16 16:00:00,E53490B59A25,22.297727272727276,14.481818181818184,27.321581818181816,14.20909090909091,40.11276363636365,12.872727272727275
149,2020-02-16 17:00:00,E53490B59A25,21.519645454545454,13.936363636363636,27.14571818181818,14.236363636363635,39.7745,13.08181818181818
150,2020-02-16 18:00:00,E53490B59A25,20.74595,13.2,27.39201666666667,13.950000000000005,39.622075,13.116666666666665
151,2020-02-16 19:00:00,E53490B59A25,20.2347,12.475,27.835591666666666,13.616666666666667,39.62050833333333,13.074999999999998
152,2020-02-16 20:00:00,E53490B59A25,19.92462727272727,11.772727272727273,27.8119,13.209090909090907,39.54212727272728,12.945454545454547
153,2020-02-16 21:00:00,E53490B59A25,19.62645,11.1,27.68880833333333,12.808333333333332,39.47095000000001,12.75
154,2020-02-16 22:00:00,E53490B59A25,19.341833333333327,10.516666666666667,27.58425833333333,12.4,39.404225,12.533333333333333
155,2020-02-16 23:00:00,E53490B59A25,18.972383333333333,10.025,27.494474999999994,12.000000000000002,39.346691666666665,12.324999999999998
156,2020-02-17 00:00:00,E53490B59A25,18.620916666666666,9.633333333333333,27.43514166666667,11.68333333333333,39.26690833333335,12.124999999999998
157,2020-02-17 01:00:00,E53490B59A25,18.2854,9.30909090909091,27.41036363636364,11.372727272727273,39.19509090909091,11.92727272727273
158,2020-02-17 02:00:00,E53490B59A25,18.442041666666668,9.116666666666664,27.056075,11.041666666666664,39.14145,11.716666666666667
159,2020-02-17 03:00:00,E53490B59A25,18.976458333333333,9.233333333333333,26.580816666666674,10.824999999999998,39.118991666666666,11.541666666666664
160,2020-02-17 04:00:00,E53490B59A25,19.228341666666672,9.458333333333332,26.55998333333334,10.766666666666667,39.133883333333344,11.391666666666667
161,2020-02-17 05:00:00,E53490B59A25,19.390016666666668,9.716666666666667,26.618966666666665,10.733333333333334,39.14983333333333,11.3
162,2020-02-17 06:00:00,E53490B59A25,19.40895,9.858333333333336,26.662175,10.808333333333332,39.1601,11.266666666666667
163,2020-02-17 07:00:00,E53490B59A25,19.52788181818181,9.99090909090909,26.56843636363636,10.818181818181818,39.16884545454546,11.2
164,2020-02-17 08:00:00,E53490B59A25,20.182666666666673,10.308333333333335,26.59520833333333,10.866666666666667,39.44009166666665,11.15
165,2020-02-17 09:00:00,E53490B59A25,21.204216666666667,11.191666666666665,26.68760833333333,11.141666666666667,39.956833333333336,11.1
166,2020-02-17 10:00:00,E53490B59A25,21.44935,12.733333333333334,26.609725,11.541666666666664,40.13672500000001,11.233333333333334
167,2020-02-17 11:00:00,E53490B59A25,21.466383333333336,13.933333333333335,26.76865,12.35,40.300525,11.525
168,2020-02-17 12:00:00,E53490B59A25,21.329009090909096,14.745454545454544,26.85440909090909,13.02727272727273,40.4056,11.845454545454546
169,2020-02-17 13:00:00,E53490B59A25,20.96970909090909,15.21818181818182,26.89671818181819,13.618181818181819,40.48690000000001,12.236363636363635
170,2020-02-17 14:00:00,E53490B59A25,20.73118181818182,15.400000000000004,26.84553636363636,14.090909090909088,40.52618181818182,12.645454545454548
171,2020-02-17 15:00:00,E53490B59A25,20.199316666666665,15.266666666666666,26.59800833333333,14.366666666666667,40.36578333333333,12.999999999999998
172,2020-02-17 16:00:00,E53490B59A25,19.315641666666668,14.950000000000005,26.17715,14.5,40.017125,13.308333333333332
173,2020-02-17 17:00:00,E53490B59A25,18.266972727272726,14.563636363636364,25.912000000000006,14.472727272727274,39.638845454545454,13.481818181818182
174,2020-02-17 18:00:00,E53490B59A25,16.68375,13.891666666666666,26.38689166666667,14.249999999999998,39.42781666666667,13.5
175,2020-02-17 19:00:00,E53490B59A25,15.838558333333333,13.166666666666664,26.38274166666667,13.908333333333333,39.34698333333333,13.458333333333336
176,2020-02-17 20:00:00,E53490B59A25,15.04594545454546,12.554545454545455,26.314018181818184,13.51818181818182,39.2933,13.309090909090907
177,2020-02-17 21:00:00,E53490B59A25,14.531708333333333,12.04166666666667,26.245149999999995,13.158333333333333,39.22430833333335,13.15
178,2020-02-17 22:00:00,E53490B59A25,13.966583333333334,11.591666666666667,26.212591666666665,12.841666666666665,39.166075,12.975
179,2020-02-17 23:00:00,E53490B59A25,13.420745454545456,11.145454545454543,26.18693636363636,12.536363636363635,39.10868181818181,12.8
180,2020-02-18 00:00:00,E53490B59A25,13.8312,10.958333333333336,25.6352,12.275,39.10565,12.633333333333333
181,2020-02-18 01:00:00,E53490B59A25,13.615024999999996,10.966666666666667,25.70664166666667,12.091666666666665,39.08065833333333,12.450000000000005
182,2020-02-18 02:00:00,E53490B59A25,13.619116666666665,11.041666666666664,25.735366666666664,11.983333333333334,39.07953333333333,12.333333333333336
183,2020-02-18 03:00:00,E53490B59A25,13.908858333333335,11.283333333333333,25.82976666666667,11.941666666666668,39.09655,12.233333333333334
184,2020-02-18 04:00:00,E53490B59A25,14.057118181818181,11.509090909090908,25.85886363636364,12.0,39.11407272727273,12.2
185,2020-02-18 05:00:00,E53490B59A25,13.935483333333336,11.608333333333327,25.8609,12.066666666666665,39.10271666666667,12.2
186,2020-02-18 06:00:00,E53490B59A25,13.842433333333336,11.7,25.918791666666674,12.099999999999996,39.092608333333345,12.2
187,2020-02-18 07:00:00,E53490B59A25,13.72875,11.716666666666667,25.909541666666666,12.099999999999996,39.09339166666667,12.2
188,2020-02-18 08:00:00,E53490B59A25,13.746050000000002,11.833333333333336,26.027825,12.2,39.10482500000001,12.2
189,2020-02-18 09:00:00,E53490B59A25,14.017533333333333,11.991666666666665,26.12198333333333,12.2,39.17610833333333,12.183333333333332
190,2020-02-18 10:00:00,E53490B59A25,14.467454545454546,12.32727272727273,26.14920909090909,12.327272727272724,39.254172727272724,12.2
191,2020-02-18 11:00:00,E53490B59A25,14.138058333333333,12.525,26.50239166666667,12.475,39.26192500000001,12.233333333333333
192,2020-02-18 12:00:00,E53490B59A25,14.759291666666664,12.766666666666667,26.30445833333333,12.599999999999996,39.3308,12.283333333333333
193,2020-02-18 13:00:00,E53490B59A25,15.04715,12.991666666666667,26.327566666666673,12.766666666666666,39.4174,12.383333333333335
194,2020-02-18 14:00:00,E53490B59A25,14.943866666666667,13.183333333333332,26.30235,12.925000000000002,39.39911666666666,12.475
195,2020-02-18 15:00:00,E53490B59A25,14.590308333333333,13.191666666666665,26.319700000000008,13.041666666666664,39.368258333333344,12.566666666666665
196,2020-02-18 16:00:00,E53490B59A25,14.085409090909087,13.099999999999996,26.7002,13.099999999999996,39.31232727272727,12.681818181818182
197,2020-02-18 17:00:00,E53490B59A25,14.663390909090907,12.91818181818182,26.76037272727273,13.099999999999996,39.28545454545454,12.7
198,2020-02-18 18:00:00,E53490B59A25,14.116949999999996,12.733333333333334,26.74568333333333,13.033333333333333,39.27550833333333,12.7
199,2020-02-18 19:00:00,E53490B59A25,13.702808333333332,12.483333333333334,26.616041666666664,12.933333333333335,39.24370833333333,12.7
200,2020-02-18 20:00:00,E53490B59A25,13.557991666666664,12.358333333333334,26.489975,12.816666666666668,39.21654166666666,12.7
201,2020-02-18 21:00:00,E53490B59A25,13.406781818181814,12.245454545454548,26.45118181818182,12.72727272727273,39.19993636363636,12.627272727272725
202,2020-02-18 22:00:00,E53490B59A25,13.256875,12.158333333333333,26.428591666666666,12.658333333333333,39.18533333333335,12.599999999999996
203,2020-02-18 23:00:00,E53490B59A25,13.270008333333333,12.091666666666665,26.393500000000003,12.599999999999996,39.170725,12.558333333333332
204,2020-02-19 00:00:00,E53490B59A25,13.218058333333335,12.0,26.37799166666667,12.5,39.16944999999999,12.5
